"Study","Person","Rater","Criterion","Score"
"Study2","P176","R04","Description",2
"Study2","P176","R04","Fluency",3
"Study2","P176","R04","Structure",4
"Study2","P176","R04","Syntactic_Breadth",3
"Study2","P176","R04","Train_of_Thought",3
"Study2","P176","R04","Vocabulary",2
"Study2","P176","R08","Completeness",4
"Study2","P176","R08","Fluency",4
"Study2","P176","R08","Structure",4
"Study2","P176","R08","Syntactic_Breadth",4
"Study2","P176","R08","Train_of_Thought",3
"Study2","P177","R01","Completeness",4
"Study2","P177","R01","Correctness",1
"Study2","P177","R01","Description",2
"Study2","P177","R01","Fluency",4
"Study2","P177","R01","Structure",4
"Study2","P177","R01","Syntactic_Breadth",3
"Study2","P177","R01","Vocabulary",2
"Study2","P177","R12","Completeness",4
"Study2","P177","R12","Correctness",4
"Study2","P177","R12","Description",4
"Study2","P177","R12","Fluency",2
"Study2","P177","R12","Structure",4
"Study2","P177","R12","Syntactic_Breadth",4
"Study2","P177","R12","Train_of_Thought",4
"Study2","P177","R12","Vocabulary",4
"Study2","P178","R08","Argumentation",3
"Study2","P178","R08","Completeness",4
"Study2","P178","R08","Correctness",3
"Study2","P178","R08","Description",2
"Study2","P178","R08","Fluency",4
"Study2","P178","R08","Structure",3
"Study2","P178","R08","Syntactic_Breadth",2
"Study2","P178","R10","Argumentation",3
"Study2","P178","R10","Completeness",4
"Study2","P178","R10","Correctness",3
"Study2","P178","R10","Description",4
"Study2","P178","R10","Fluency",4
"Study2","P178","R10","Syntactic_Breadth",2
"Study2","P178","R10","Train_of_Thought",4
"Study2","P178","R10","Vocabulary",2
"Study2","P179","R02","Argumentation",4
"Study2","P179","R02","Correctness",3
"Study2","P179","R02","Description",4
"Study2","P179","R02","Fluency",4
"Study2","P179","R02","Structure",4
"Study2","P179","R02","Syntactic_Breadth",4
"Study2","P179","R02","Vocabulary",3
"Study2","P179","R06","Argumentation",4
"Study2","P179","R06","Correctness",4
"Study2","P179","R06","Description",3
"Study2","P179","R06","Fluency",4
"Study2","P179","R06","Structure",4
"Study2","P179","R06","Syntactic_Breadth",4
"Study2","P179","R06","Train_of_Thought",4
"Study2","P180","R03","Argumentation",4
"Study2","P180","R03","Completeness",4
"Study2","P180","R03","Correctness",2
"Study2","P180","R03","Description",4
"Study2","P180","R03","Fluency",4
"Study2","P180","R03","Structure",4
"Study2","P180","R03","Syntactic_Breadth",3
"Study2","P180","R03","Vocabulary",4
"Study2","P180","R08","Argumentation",3
"Study2","P180","R08","Completeness",4
"Study2","P180","R08","Description",2
"Study2","P180","R08","Fluency",4
"Study2","P180","R08","Structure",4
"Study2","P180","R08","Syntactic_Breadth",4
"Study2","P180","R08","Train_of_Thought",4
"Study2","P180","R08","Vocabulary",4
"Study2","P181","R07","Argumentation",3
"Study2","P181","R07","Description",2
"Study2","P181","R07","Fluency",4
"Study2","P181","R07","Structure",2
"Study2","P181","R07","Syntactic_Breadth",4
"Study2","P181","R07","Train_of_Thought",2
"Study2","P181","R07","Vocabulary",3
"Study2","P181","R09","Argumentation",2
"Study2","P181","R09","Completeness",3
"Study2","P181","R09","Correctness",4
"Study2","P181","R09","Description",2
"Study2","P181","R09","Fluency",3
"Study2","P181","R09","Structure",4
"Study2","P181","R09","Syntactic_Breadth",4
"Study2","P181","R09","Train_of_Thought",3
"Study2","P181","R09","Vocabulary",4
"Study2","P182","R05","Argumentation",4
"Study2","P182","R05","Completeness",4
"Study2","P182","R05","Correctness",2
"Study2","P182","R05","Description",2
"Study2","P182","R05","Fluency",4
"Study2","P182","R05","Structure",4
"Study2","P182","R05","Syntactic_Breadth",4
"Study2","P182","R05","Train_of_Thought",3
"Study2","P182","R05","Vocabulary",3
"Study2","P182","R11","Argumentation",3
"Study2","P182","R11","Correctness",4
"Study2","P182","R11","Description",4
"Study2","P182","R11","Fluency",2
"Study2","P182","R11","Syntactic_Breadth",4
"Study2","P182","R11","Train_of_Thought",4
"Study2","P182","R11","Vocabulary",3
"Study2","P183","R02","Argumentation",4
"Study2","P183","R02","Completeness",4
"Study2","P183","R02","Correctness",4
"Study2","P183","R02","Description",4
"Study2","P183","R02","Fluency",4
"Study2","P183","R02","Structure",4
"Study2","P183","R02","Syntactic_Breadth",4
"Study2","P183","R02","Train_of_Thought",4
"Study2","P183","R02","Vocabulary",4
"Study2","P183","R08","Argumentation",3
"Study2","P183","R08","Correctness",4
"Study2","P183","R08","Structure",3
"Study2","P183","R08","Train_of_Thought",4
"Study2","P183","R08","Vocabulary",2
"Study2","P184","R01","Argumentation",4
"Study2","P184","R01","Completeness",4
"Study2","P184","R01","Correctness",3
"Study2","P184","R01","Description",3
"Study2","P184","R01","Fluency",4
"Study2","P184","R01","Structure",4
"Study2","P184","R01","Syntactic_Breadth",4
"Study2","P184","R01","Train_of_Thought",4
"Study2","P184","R01","Vocabulary",3
"Study2","P184","R12","Argumentation",4
"Study2","P184","R12","Completeness",4
"Study2","P184","R12","Correctness",4
"Study2","P184","R12","Description",4
"Study2","P184","R12","Fluency",4
"Study2","P184","R12","Structure",4
"Study2","P184","R12","Syntactic_Breadth",4
"Study2","P184","R12","Train_of_Thought",4
"Study2","P184","R12","Vocabulary",4
"Study2","P185","R05","Argumentation",2
"Study2","P185","R05","Completeness",4
"Study2","P185","R05","Correctness",3
"Study2","P185","R05","Description",3
"Study2","P185","R05","Fluency",4
"Study2","P185","R05","Structure",4
"Study2","P185","R05","Syntactic_Breadth",3
"Study2","P185","R05","Train_of_Thought",3
"Study2","P185","R05","Vocabulary",2
"Study2","P185","R09","Argumentation",3
"Study2","P185","R09","Completeness",3
"Study2","P185","R09","Correctness",3
"Study2","P185","R09","Description",3
"Study2","P185","R09","Fluency",3
"Study2","P185","R09","Structure",3
"Study2","P185","R09","Syntactic_Breadth",4
"Study2","P185","R09","Train_of_Thought",3
"Study2","P185","R09","Vocabulary",3
"Study2","P186","R02","Argumentation",4
"Study2","P186","R02","Completeness",4
"Study2","P186","R02","Correctness",4
"Study2","P186","R02","Description",3
"Study2","P186","R02","Fluency",4
"Study2","P186","R02","Structure",4
"Study2","P186","R02","Syntactic_Breadth",4
"Study2","P186","R02","Train_of_Thought",2
"Study2","P186","R02","Vocabulary",4
"Study2","P186","R08","Argumentation",4
"Study2","P186","R08","Completeness",4
"Study2","P186","R08","Correctness",4
"Study2","P186","R08","Description",3
"Study2","P186","R08","Fluency",3
"Study2","P186","R08","Structure",3
"Study2","P186","R08","Syntactic_Breadth",4
"Study2","P186","R08","Train_of_Thought",4
"Study2","P186","R08","Vocabulary",4
"Study2","P187","R07","Argumentation",2
"Study2","P187","R07","Completeness",3
"Study2","P187","R07","Description",3
"Study2","P187","R07","Fluency",4
"Study2","P187","R07","Structure",2
"Study2","P187","R07","Train_of_Thought",3
"Study2","P187","R07","Vocabulary",3
"Study2","P187","R09","Argumentation",3
"Study2","P187","R09","Completeness",3
"Study2","P187","R09","Correctness",3
"Study2","P187","R09","Description",2
"Study2","P187","R09","Fluency",3
"Study2","P187","R09","Structure",3
"Study2","P187","R09","Train_of_Thought",3
"Study2","P187","R09","Vocabulary",3
"Study2","P188","R06","Argumentation",4
"Study2","P188","R06","Completeness",4
"Study2","P188","R06","Correctness",4
"Study2","P188","R06","Description",3
"Study2","P188","R06","Fluency",4
"Study2","P188","R06","Structure",3
"Study2","P188","R06","Syntactic_Breadth",3
"Study2","P188","R06","Train_of_Thought",4
"Study2","P188","R06","Vocabulary",3
"Study2","P188","R08","Argumentation",3
"Study2","P188","R08","Completeness",4
"Study2","P188","R08","Correctness",3
"Study2","P188","R08","Description",3
"Study2","P188","R08","Fluency",4
"Study2","P188","R08","Syntactic_Breadth",4
"Study2","P188","R08","Train_of_Thought",4
"Study2","P188","R08","Vocabulary",4
"Study2","P189","R02","Argumentation",4
"Study2","P189","R02","Correctness",4
"Study2","P189","R02","Description",4
"Study2","P189","R02","Fluency",3
"Study2","P189","R02","Structure",4
"Study2","P189","R02","Syntactic_Breadth",4
"Study2","P189","R02","Train_of_Thought",4
"Study2","P189","R02","Vocabulary",4
"Study2","P189","R08","Argumentation",3
"Study2","P189","R08","Completeness",4
"Study2","P189","R08","Correctness",4
"Study2","P189","R08","Description",4
"Study2","P189","R08","Fluency",4
"Study2","P189","R08","Structure",4
"Study2","P189","R08","Syntactic_Breadth",4
"Study2","P189","R08","Train_of_Thought",3
"Study2","P189","R08","Vocabulary",4
"Study2","P190","R05","Argumentation",3
"Study2","P190","R05","Completeness",4
"Study2","P190","R05","Correctness",4
"Study2","P190","R05","Fluency",3
"Study2","P190","R05","Structure",4
"Study2","P190","R05","Syntactic_Breadth",4
"Study2","P190","R05","Train_of_Thought",3
"Study2","P190","R05","Vocabulary",3
"Study2","P190","R09","Completeness",3
"Study2","P190","R09","Correctness",4
"Study2","P190","R09","Description",4
"Study2","P190","R09","Fluency",4
"Study2","P190","R09","Structure",3
"Study2","P190","R09","Syntactic_Breadth",2
"Study2","P190","R09","Train_of_Thought",3
"Study2","P190","R09","Vocabulary",3
"Study2","P191","R06","Argumentation",3
"Study2","P191","R06","Completeness",4
"Study2","P191","R06","Correctness",2
"Study2","P191","R06","Description",2
"Study2","P191","R06","Fluency",4
"Study2","P191","R06","Structure",3
"Study2","P191","R06","Syntactic_Breadth",2
"Study2","P191","R06","Train_of_Thought",3
"Study2","P191","R06","Vocabulary",2
"Study2","P191","R11","Argumentation",4
"Study2","P191","R11","Completeness",4
"Study2","P191","R11","Description",1
"Study2","P191","R11","Fluency",4
"Study2","P191","R11","Structure",4
"Study2","P191","R11","Syntactic_Breadth",3
"Study2","P191","R11","Train_of_Thought",3
"Study2","P191","R11","Vocabulary",2
"Study2","P192","R10","Argumentation",3
"Study2","P192","R10","Completeness",4
"Study2","P192","R10","Correctness",2
"Study2","P192","R10","Description",2
"Study2","P192","R10","Fluency",4
"Study2","P192","R10","Structure",4
"Study2","P192","R10","Syntactic_Breadth",4
"Study2","P192","R10","Train_of_Thought",4
"Study2","P192","R10","Vocabulary",4
"Study2","P192","R11","Argumentation",4
"Study2","P192","R11","Completeness",4
"Study2","P192","R11","Correctness",2
"Study2","P192","R11","Description",2
"Study2","P192","R11","Fluency",4
"Study2","P192","R11","Structure",2
"Study2","P192","R11","Syntactic_Breadth",4
"Study2","P192","R11","Train_of_Thought",4
"Study2","P192","R11","Vocabulary",4
"Study2","P193","R02","Argumentation",4
"Study2","P193","R02","Correctness",3
"Study2","P193","R02","Description",4
"Study2","P193","R02","Fluency",4
"Study2","P193","R02","Structure",3
"Study2","P193","R02","Syntactic_Breadth",4
"Study2","P193","R02","Train_of_Thought",4
"Study2","P193","R02","Vocabulary",4
"Study2","P193","R06","Argumentation",2
"Study2","P193","R06","Completeness",4
"Study2","P193","R06","Description",3
"Study2","P193","R06","Fluency",4
"Study2","P193","R06","Structure",2
"Study2","P193","R06","Syntactic_Breadth",4
"Study2","P193","R06","Train_of_Thought",4
"Study2","P193","R06","Vocabulary",4
"Study2","P194","R04","Argumentation",3
"Study2","P194","R04","Completeness",3
"Study2","P194","R04","Correctness",3
"Study2","P194","R04","Description",2
"Study2","P194","R04","Fluency",4
"Study2","P194","R04","Syntactic_Breadth",4
"Study2","P194","R04","Train_of_Thought",2
"Study2","P194","R09","Completeness",3
"Study2","P194","R09","Correctness",3
"Study2","P194","R09","Description",3
"Study2","P194","R09","Fluency",3
"Study2","P194","R09","Structure",3
"Study2","P194","R09","Syntactic_Breadth",2
"Study2","P194","R09","Train_of_Thought",2
"Study2","P194","R09","Vocabulary",2
"Study2","P195","R01","Argumentation",3
"Study2","P195","R01","Completeness",4
"Study2","P195","R01","Description",4
"Study2","P195","R01","Fluency",4
"Study2","P195","R01","Structure",3
"Study2","P195","R01","Syntactic_Breadth",2
"Study2","P195","R01","Train_of_Thought",3
"Study2","P195","R01","Vocabulary",3
"Study2","P195","R11","Argumentation",4
"Study2","P195","R11","Completeness",4
"Study2","P195","R11","Fluency",4
"Study2","P195","R11","Structure",4
"Study2","P195","R11","Syntactic_Breadth",4
"Study2","P195","R11","Train_of_Thought",3
"Study2","P195","R11","Vocabulary",3
"Study2","P196","R05","Argumentation",3
"Study2","P196","R05","Correctness",4
"Study2","P196","R05","Fluency",3
"Study2","P196","R05","Structure",4
"Study2","P196","R05","Syntactic_Breadth",4
"Study2","P196","R05","Train_of_Thought",4
"Study2","P196","R06","Argumentation",4
"Study2","P196","R06","Completeness",4
"Study2","P196","R06","Correctness",2
"Study2","P196","R06","Description",2
"Study2","P196","R06","Structure",3
"Study2","P196","R06","Syntactic_Breadth",3
"Study2","P196","R06","Train_of_Thought",2
"Study2","P196","R06","Vocabulary",3
"Study2","P197","R06","Argumentation",3
"Study2","P197","R06","Completeness",4
"Study2","P197","R06","Correctness",3
"Study2","P197","R06","Description",4
"Study2","P197","R06","Structure",3
"Study2","P197","R06","Syntactic_Breadth",2
"Study2","P197","R06","Train_of_Thought",3
"Study2","P197","R06","Vocabulary",3
"Study2","P197","R12","Argumentation",3
"Study2","P197","R12","Completeness",3
"Study2","P197","R12","Correctness",4
"Study2","P197","R12","Description",4
"Study2","P197","R12","Fluency",4
"Study2","P197","R12","Structure",4
"Study2","P197","R12","Syntactic_Breadth",4
"Study2","P197","R12","Train_of_Thought",3
"Study2","P197","R12","Vocabulary",4
"Study2","P198","R06","Argumentation",4
"Study2","P198","R06","Completeness",4
"Study2","P198","R06","Fluency",3
"Study2","P198","R06","Structure",3
"Study2","P198","R06","Syntactic_Breadth",3
"Study2","P198","R06","Vocabulary",4
"Study2","P198","R12","Argumentation",4
"Study2","P198","R12","Completeness",4
"Study2","P198","R12","Correctness",1
"Study2","P198","R12","Description",4
"Study2","P198","R12","Fluency",4
"Study2","P198","R12","Structure",4
"Study2","P198","R12","Syntactic_Breadth",4
"Study2","P198","R12","Vocabulary",4
"Study2","P199","R01","Argumentation",3
"Study2","P199","R01","Completeness",4
"Study2","P199","R01","Description",4
"Study2","P199","R01","Fluency",3
"Study2","P199","R01","Structure",4
"Study2","P199","R01","Syntactic_Breadth",4
"Study2","P199","R01","Train_of_Thought",4
"Study2","P199","R01","Vocabulary",4
"Study2","P199","R05","Argumentation",3
"Study2","P199","R05","Completeness",4
"Study2","P199","R05","Correctness",3
"Study2","P199","R05","Description",4
"Study2","P199","R05","Fluency",4
"Study2","P199","R05","Structure",4
"Study2","P199","R05","Syntactic_Breadth",3
"Study2","P199","R05","Train_of_Thought",2
"Study2","P199","R05","Vocabulary",4
"Study2","P200","R05","Completeness",4
"Study2","P200","R05","Correctness",3
"Study2","P200","R05","Description",3
"Study2","P200","R05","Fluency",3
"Study2","P200","R05","Structure",2
"Study2","P200","R05","Syntactic_Breadth",4
"Study2","P200","R05","Train_of_Thought",4
"Study2","P200","R05","Vocabulary",4
"Study2","P200","R12","Argumentation",3
"Study2","P200","R12","Completeness",4
"Study2","P200","R12","Description",4
"Study2","P200","R12","Fluency",4
"Study2","P200","R12","Structure",4
"Study2","P200","R12","Train_of_Thought",3
"Study2","P200","R12","Vocabulary",3
"Study2","P201","R01","Argumentation",4
"Study2","P201","R01","Completeness",4
"Study2","P201","R01","Correctness",2
"Study2","P201","R01","Description",4
"Study2","P201","R01","Fluency",3
"Study2","P201","R01","Structure",3
"Study2","P201","R01","Syntactic_Breadth",4
"Study2","P201","R01","Train_of_Thought",4
"Study2","P201","R01","Vocabulary",4
"Study2","P201","R10","Argumentation",2
"Study2","P201","R10","Correctness",4
"Study2","P201","R10","Description",2
"Study2","P201","R10","Fluency",4
"Study2","P201","R10","Structure",4
"Study2","P201","R10","Syntactic_Breadth",3
"Study2","P201","R10","Train_of_Thought",3
"Study2","P201","R10","Vocabulary",4
"Study2","P202","R02","Argumentation",3
"Study2","P202","R02","Completeness",3
"Study2","P202","R02","Correctness",3
"Study2","P202","R02","Description",3
"Study2","P202","R02","Fluency",4
"Study2","P202","R02","Structure",4
"Study2","P202","R02","Syntactic_Breadth",4
"Study2","P202","R02","Train_of_Thought",4
"Study2","P202","R02","Vocabulary",3
"Study2","P202","R10","Argumentation",4
"Study2","P202","R10","Completeness",4
"Study2","P202","R10","Correctness",4
"Study2","P202","R10","Description",4
"Study2","P202","R10","Fluency",4
"Study2","P202","R10","Structure",3
"Study2","P202","R10","Syntactic_Breadth",4
"Study2","P202","R10","Train_of_Thought",4
"Study2","P202","R10","Vocabulary",3
"Study2","P203","R01","Argumentation",4
